-1.0;0.88281509;0.9929078;0.78652574;0.85863549
-1.0;-1.0;0.89164324;0.94138757;0.89824939
-1.0;-1.0;-1.0;0.80165124;0.82209781
-1.0;-1.0;-1.0;-1.0;0.83768
-1.0;-1.0;-1.0;-1.0;-1.0
